primary_genre,lead_actor,director,production_company,vote_count,popularity,vote_average,revenue,budget,specificity,count,source,added_date
Action,Dolph Lundgren,Gary Goddard,Cannon Group,196,7.11,5.1,17336370.0,22000000.0,Full,,,
Action,Dolph Lundgren,Joseph Zito,abramoff Production,50,2.55,4.9,4192440.0,16000000.0,Full,,,
Action,Dolph Lundgren,Mark L. Lester,Original Pictures,99,11.52,5.7,2275557.0,8000000.0,Full,,,
Action,Donnie Yen,Wilson Yip,Mandarin Films Distribution Co.,534,5.47,6.85,96422376.0,24451404.0,Full,,,
Action,Dr. Dre,DJ Pooh,Lionsgate,26,2.48,5.3,10229331.0,7000000.0,Full,,,
Action,Drake Bell,Craig Mazin,Dimension Films,394,7.88,4.9,25871834.0,35000000.0,Full,,,
Action,Dudley Moore,Willard Huyck,Paramount Pictures,25,1.98,3.6,19265302.0,18000000.0,Full,,,
Action,Dustin Hoffman,Wolfgang Petersen,Kopelson Entertainment,522,13.68,6.4,189859560.0,50000000.0,Full,,,
Action,Dwayne Johnson,Brad Peyton,New Line Cinema,3017,20.55,6.0,470490832.0,110000000.0,Full,,,
Action,Dwayne Johnson,Brett Ratner,Paramount Pictures,1707,19.61,5.6,243400000.0,100000000.0,Full,,,
Action,Dwayne Johnson,Chuck Russell,Universal Pictures,802,9.49,5.3,165333180.0,60000000.0,Full,,,
Action,Dwayne Johnson,Phil Joanou,Columbia Pictures,210,5.03,6.6,41480851.0,30000000.0,Full,,,
Action,Dwayne Johnson,Rawson Marshall Thurber,New Line Cinema,1699,11.37,6.2,216972543.0,50000000.0,Full,,,
Action,Dwayne Johnson,Seth Gordon,Paramount Pictures,1829,35.64,6.1,177856751.0,69000000.0,Full,,,
Action,Dylan O'Brien,Wes Ball,Gotham Group,3148,41.23,6.5,311256926.0,61000000.0,Full,,,
Action,Dylan O'Brien,Wes Ball,Ingenious Media,5540,76.94,7.0,348319861.0,34000000.0,Full,,,
Action,Eddie Griffin,Malcolm D. Lee,Universal Pictures,113,5.01,5.5,41604473.0,25000000.0,Full,,,
Action,Eddie Murphy,Betty Thomas,Columbia Pictures Corporation,276,10.4,5.2,33561137.0,70000000.0,Full,,,
Action,Eddie Murphy,John Landis,Paramount Pictures,445,11.79,5.5,119208989.0,50000000.0,Full,,,
Action,Eddie Murphy,Martin Brest,Paramount Pictures,985,8.5,6.8,316360478.0,15000000.0,Full,,,
Action,Eddie Murphy,Michael Ritchie,Paramount Pictures,311,8.24,5.6,79817939.0,25000000.0,Full,,,
Action,Eddie Murphy,Ron Underwood,Village Roadshow Pictures,143,8.9,4.4,7103973.0,100000000.0,Full,,,
Action,Eddie Murphy,Thomas Carter,Caravan Pictures,136,10.52,5.3,31987563.0,55000000.0,Full,,,
Action,Eddie Murphy,Tony Scott,Paramount Pictures,627,9.2,6.1,299965036.0,20000000.0,Full,,,
Action,Edgar Ramírez,Ericson Core,Studio Babelsberg,795,7.29,5.5,133718711.0,105000000.0,Full,,,
Action,Elizabeth Mitchell,James DeMonaco,Universal Pictures,1356,13.18,6.1,118587880.0,10000000.0,Full,,,
Action,Emile Hirsch,Lilly Wachowski,Village Roadshow Pictures,359,7.13,5.7,93945766.0,120000000.0,Full,,,
Action,Emilio Estevez,Stephen King,De Laurentiis Entertainment Group (DEG),170,6.61,5.5,7433663.0,10000000.0,Full,,,
Action,Emily Blunt,Denis Villeneuve,Lionsgate,2465,19.51,7.2,84025816.0,30000000.0,Full,,,
Action,Emily Browning,Zack Snyder,Legendary Pictures,1661,13.78,5.9,89792502.0,82000000.0,Full,,,
Action,Emma Roberts,Noel Clarke,Unstoppable Entertainment,63,5.81,5.9,1163967.0,4600000.0,Full,,,
Action,Eric Roberts,Brian Grant,Nu Image Films,5,0.83,7.8,83.0,50.0,Full,,,
Action,Eric Stoltz,Roger Avary,Live Entertainment,111,4.95,6.1,418961.0,1500000.0,Full,,,
Action,Ethan Hawke,Courtney Solomon,Dark Castle Entertainment,248,13.22,4.9,10501938.0,18000000.0,Full,,,
Action,Ethan Hawke,Frank Marshall,Paramount Pictures,383,8.66,6.7,36733909.0,32000000.0,Full,,,
Action,Evan Glodell,Evan Glodell,Coatwolf Productions,54,7.76,6.4,101236.0,17000.0,Full,,,
Action,Evan Rachel Wood,Aristomenis Tsirbas,MeniThings LLC,98,6.74,6.0,6101046.0,4000000.0,Full,,,
Action,Ewan McGregor,Michael Bay,DreamWorks SKG,1813,11.44,6.5,162949164.0,126000000.0,Full,,,
Action,Felicity Jones,Gareth Edwards,Lucasfilm,5111,36.57,7.4,1056057273.0,200000000.0,Full,,,
Action,Fernando Alves Pinto,Afonso Poyart,Telecine,39,2.32,7.1,1620436.0,2000000.0,Full,,,
Action,Fernando Colunga,Joe Menendez,Narrow Bridge Films,4,1.02,6.0,6.0,4002313.0,Full,,,
Action,Fionn Whitehead,Christopher Nolan,Canal+,2712,30.94,7.5,519876949.0,100000000.0,Full,,,
Action,Franka Potente,Tom Tykwer,X-Filme Creative Pool,672,7.77,7.2,7267585.0,1530000.0,Full,,,
Action,Frankie Muniz,Harald Zwart,Splendid Pictures,289,10.45,5.0,58795814.0,28000000.0,Full,,,
Action,Fred Williamson,Larry Cohen,Po' Boy Productions,5,0.34,5.5,3014000.0,4800000.0,Full,,,
Action,Gabriel Macht,Frank Miller,DC Comics,323,5.76,4.7,39031337.0,60000000.0,Full,,,
Action,Gal Gadot,Patty Jenkins,Dune Entertainment,5025,294.34,7.2,820580447.0,149000000.0,Full,,,
Action,Gary Busey,Steve Carver,Bulletproof Productions,4,0.18,6.5,807947.0,5000000.0,Full,,,
Action,Gary Oldman,Peter Medak,Working Title Films,36,9.8,5.7,3275585.0,11500000.0,Full,,,
Action,Geena Davis,Renny Harlin,Le Studio Canal+,137,7.28,5.7,10017322.0,98000000.0,Full,,,
Action,Gene Hackman,Bob Clark,TriStar Pictures,20,1.96,4.9,5585154.0,1500000.0,Full,,,
Action,Gene Hackman,Richard Lester,Warner Bros.,642,10.3,6.5,190458706.0,54000000.0,Full,,,
Action,George Clooney,David O. Russell,Village Roadshow Pictures,709,12.29,6.6,108000000.0,75000000.0,Full,,,
Action,George Clooney,Joel Coen,Universal Pictures,1144,12.43,7.3,71868327.0,26000000.0,Full,,,
Action,George Clooney,Joel Schumacher,PolyGram Filmed Entertainment,1447,17.04,4.2,238207122.0,125000000.0,Full,,,
Action,Gerard Butler,Andy Tennant,Columbia Pictures,878,6.72,5.6,136000000.0,40000000.0,Full,,,
Action,Gerard Butler,Antoine Fuqua,Nu Image Films,3010,10.98,6.2,161025640.0,70000000.0,Full,,,
Action,Gerard Butler,Babak Najafi,Millennium Films,1656,15.04,5.8,205754447.0,60000000.0,Full,,,
Action,Gerard Butler,Brian Taylor,Lakeshore Entertainment,778,9.73,5.6,40828540.0,50000000.0,Full,,,
Action,Gerard Butler,Marc Forster,Mpower Pictures,292,5.88,6.4,2527904.0,30000000.0,Full,,,
Action,Gerard Butler,Zack Snyder,Virtual Studios,5092,18.11,7.0,422610419.0,65000000.0,Full,,,
Action,Gina Carano,Steven Soderbergh,Irish Film Board,508,9.57,5.6,33372606.0,23000000.0,Full,,,
Action,Gong Yoo, Yeon Sang-Ho,NEW,984,22.69,7.7,2129768.0,8820000.0,Full,,,
Action,Grigoriy Dobrygin,Dmitriy Kiselev,Bazelevs Production,33,3.93,5.3,21500000.0,15000000.0,Full,,,
Action,Guy Pearce,John Hillcoat,Autonomous,221,9.39,7.1,5048693.0,2000000.0,Full,,,
Action,Guy Pearce,Stephen St. Leger,Canal+,722,8.77,5.8,32204030.0,20000000.0,Full,,,
Action,Gérard Depardieu,Ridley Scott,Paramount Pictures,180,11.62,6.1,7191399.0,47000000.0,Full,,,
Action,Ha Jung-woo,Ryoo Seung-wan,CJ Entertainment,56,7.45,6.5,48965210.0,9000000.0,Full,,,
Action,Halle Berry,Pitof,Village Roadshow Pictures,833,13.34,4.2,82102379.0,100000000.0,Full,,,
Action,Harrison Ford,Ivan Reitman,Caravan Pictures,343,18.32,5.6,164000000.0,70000000.0,Full,,,
Action,Harrison Ford,Phillip Noyce,Paramount Pictures,390,7.51,6.4,215887717.0,62000000.0,Full,,,
Action,Harrison Ford,Ron Shelton,Columbia Pictures,172,11.08,5.0,51142659.0,75000000.0,Full,,,
Action,Harrison Ford,Wolfgang Petersen,Columbia Pictures Corporation,859,12.17,6.2,315156409.0,85000000.0,Full,,,
Action,Harvey Keitel,Shim Hyung-Rae,Unknown,7,1.22,4.7,16700000.0,13400000.0,Full,,,
Action,Helen Hunt,Jan de Bont,Universal Pictures,966,8.74,6.1,494471524.0,92000000.0,Full,,,
Action,Henry Cavill,Mabrouk El Mechri,Summit Entertainment,277,11.11,4.8,16863583.0,20000000.0,Full,,,
Action,Henry Cavill,Zack Snyder,Legendary Pictures,6462,18.54,6.5,662845518.0,225000000.0,Full,,,
Action,Hiroki Hasegawa,Hideaki Anno,Cine Bazar,152,9.29,6.6,77000000.0,15000000.0,Full,,,
Action,Hiroyuki Sanada,Yôji Yamada,Shochiku Company,95,4.28,7.5,7338987.0,5000000.0,Full,,,
Action,Hrithik Roshan,Ashutosh Gowariker,UTV Motion Pictures,74,12.24,7.6,13000000.0,8376800.0,Full,,,
Action,Hrithik Roshan,Karan Malhotra,Dharma Productions,46,2.59,6.3,49028000.0,11097000.0,Full,,,
Action,Hugh Jackman,Bryan Singer,Twentieth Century Fox Film Corporation,6155,26.06,7.5,747862775.0,250000000.0,Full,,,
Action,Hugh Jackman,James Mangold,Twentieth Century Fox Film Corporation,5210,29.25,6.95,516121240.0,108500000.0,Full,,,
Action,Hugh Jackman,Shawn Levy,DreamWorks SKG,2749,19.27,6.6,299268508.0,110000000.0,Full,,,
Action,Hulk Hogan,Thomas J. Wright,New Line Cinema,20,0.86,5.6,16093651.0,8000000.0,Full,,,
Action,Hyun Bin,Sung-hoon Kim,CJ Entertainment,5,1.76,6.2,56100000.0,8520000.0,Full,,,
Action,Ice Cube,Kevin Bray,New Line Cinema,52,3.91,5.9,25482931.0,14000000.0,Full,,,
Action,Ice Cube,Lee Tamahori,Original Film,565,19.14,4.7,71073932.0,60000000.0,Full,,,
Action,Ice Cube,Tim Story,Universal Pictures,867,9.9,6.1,153997819.0,25000000.0,Full,,,
Action,Ice-T,Ernest R. Dickerson,New Line Cinema,53,3.64,6.1,7690013.0,7400000.0,Full,,,
Action,Idris Elba,Guillermo del Toro,Legendary Pictures,4903,33.95,6.7,407602906.0,180000000.0,Full,,,
Action,Idris Elba,James Watkins,StudioCanal,378,12.12,6.0,14397593.0,20000000.0,Full,,,
Action,Idris Elba,Nikolaj Arcel,Imagine Entertainment,688,50.9,5.7,71000000.0,60000000.0,Full,,,
Action,Iko Uwais,Gareth Evans,Celluloid Dreams,1076,10.53,7.3,4105187.0,1100000.0,Full,,,
Action,Iko Uwais,Gareth Evans,Pt. Merantau Films,832,8.43,7.6,2627209.0,4500000.0,Full,,,
Action,Imran Khan,Abhinay Deo,UTV Motion Pictures,39,1.93,7.0,18035000.0,4090000.0,Full,,,
Action,Ioan Gruffudd,Alister Grierson,Universal Pictures,347,7.0,5.8,108609310.0,30000000.0,Full,,,
Action,Ioan Gruffudd,Tim Story,Twentieth Century Fox Film Corporation,3040,19.38,5.5,330579719.0,100000000.0,Full,,,
Action,Isabelle Adjani,Luc Besson,Gaumont,89,8.07,6.3,390659.0,2000000.0,Full,,,
Action,Jack Black,Jennifer Yuh Nelson,Twentieth Century Fox Film Corporation,1630,14.7,6.7,521170825.0,145000000.0,Full,,,
Action,Jackie Chan,Brett Ratner,New Line Cinema,1254,11.84,6.8,244386864.0,33000000.0,Full,,,
Action,Jackie Chan,Daniel Lee,Shanghai Film Group,146,5.46,5.9,121545703.0,65000000.0,Full,,,
Action,Jackie Chan,David Dobkin,Spyglass Entertainment,707,7.47,6.0,88323487.0,50000000.0,Full,,,
Action,Jackie Chan,Ding Sheng,Shanghai Film Group,22,3.8,6.2,102205175.0,50000000.0,Full,,,
Action,Jackie Chan,Frank Coraci,Studio Babelsberg,687,7.83,5.7,72178895.0,110000000.0,Full,,,
Action,Jackie Chan,Renny Harlin,InterTitle Films,181,10.91,5.5,58500000.0,32000000.0,Full,,,
Action,Jackie Chan,Rob Minkoff,Casey Silver Productions,476,7.0,6.3,127906624.0,55000000.0,Full,,,
Action,Jackie Chan,Stanley Tong,Golden Harvest Company,109,6.75,6.7,20483423.0,900000.0,Full,,,
Action,Jackie Chan,Teddy Chan,Unknown,120,3.14,5.9,3849941.0,25697387.0,Full,,,
Action,Jaden Smith,Harald Zwart,Columbia Pictures,1675,11.69,6.2,357852395.0,40000000.0,Full,,,
Action,Jake Gyllenhaal,Antoine Fuqua,Escape Artists,2112,12.37,7.3,91709827.0,30000000.0,Full,,,
Action,James Arnold Taylor,Jericca Cleland,Rainmaker Entertainment,188,9.12,5.4,8821329.0,20000000.0,Full,,,
Action,James Badge Dale,Michael Bay,Paramount Pictures,963,18.02,7.0,69411370.0,50000000.0,Full,,,
Action,James Franco,Seth Rogen,Columbia Pictures,2367,12.97,6.15,69191977.0,38000000.0,Full,,,
Action,James Franco,Tony Bill,Ingenious Film Partners,274,5.46,6.3,17800000.0,60000000.0,Full,,,
Action,James Le Gros,Don Coscarelli,Universal Pictures,97,8.73,6.3,7282851.0,3000000.0,Full,,,
Action,James Marsden,Robert Moresco,Thinkfilm,26,3.03,6.3,143451.0,8000000.0,Full,,,
Action,James Marshall,Dick Maas,First Floor Features,18,1.16,4.1,163169.0,15000000.0,Full,,,
Action,James McAvoy,Eran Creevy,Scott Free Productions,284,7.68,5.7,9747.0,8500000.0,Full,,,
Action,James McAvoy,Matthew Vaughn,Ingenious Film Partners,5252,0.74,7.1,353624124.0,160000000.0,Full,,,
Action,James Woods,Michael Ritchie,Metro-Goldwyn-Mayer (MGM),31,3.62,6.5,4836637.0,17000000.0,Full,,,
Action,Jamie Foxx,Baran bo Odar,Vertigo Entertainment,345,12.24,5.8,32540674.0,30000000.0,Full,,,
Action,Jamie Foxx,Michael Mann,Universal Pictures,494,11.73,5.7,163794509.0,135000000.0,Full,,,
Action,Jane Alexander,Lynne Littman,Paramount Pictures,29,8.92,6.3,2044892.0,1500000.0,Full,,,
Action,Jason Patric,Joe Carnahan,Paramount Pictures,144,5.21,6.8,12633747.0,6500000.0,Full,,,
Action,Jason Statham,Boaz Yakin,Lawrence Bender Productions,808,8.23,6.3,40346186.0,30000000.0,Full,,,
Action,Jason Statham,Brian Taylor,Lakeshore Entertainment,878,10.04,5.9,34560577.0,20000000.0,Full,,,
Action,Jason Statham,Brian Taylor,Lions Gate Films,1172,12.63,6.6,42931041.0,12000000.0,Full,,,
Action,Jason Statham,Dennis Gansel,Davis-Films,1236,14.29,5.3,125729635.0,40000000.0,Full,,,
Action,Jason Statham,Gary Fleder,Millennium Films,898,9.9,6.4,43058898.0,22000000.0,Full,,,
Action,Jason Statham,Gary McKendry,Current Entertainment,703,8.05,6.1,57777106.0,66000000.0,Full,,,
Action,Jason Statham,Louis Leterrier,TF1 Films Productions,1724,13.22,6.6,43928932.0,21000000.0,Full,,,
Action,Jason Statham,Louis Leterrier,Twentieth Century Fox Film Corporation,1076,11.36,6.2,85167639.0,32000000.0,Full,,,
Action,Jason Statham,Olivier Megaton,Europa Corp,1110,9.3,5.9,108979549.0,30000000.0,Full,,,
Action,Jason Statham,Paul W.S. Anderson,Universal Pictures,1205,13.53,6.0,73762516.0,45000000.0,Full,,,
Action,Jason Statham,Simon West,CBS Films,1066,9.83,6.3,51070807.0,40000000.0,Full,,,
Action,Jason Statham,Steven Knight,Lionsgate,587,8.8,5.9,8352885.0,20000000.0,Full,,,
Action,Jason Statham,Taylor Hackford,SND,1467,13.96,5.7,46216641.0,35000000.0,Full,,,
Action,Jay Chou,Andrew Lau,Media Asia Film,46,4.33,6.3,7096000.0,1549000.0,Full,,,
Action,Jay Chou,Chu Yen-ping,Emperor Motion Pictures,50,8.41,5.0,22896728.0,10000000.0,Full,,,
Action,Jean Reno,Chris Nahon,Gaumont,57,9.26,5.5,11875866.0,24000000.0,Full,,,
Action,Jean-Claude Van Damme,Albert Pyun,Cannon Group,154,8.47,4.9,10166459.0,500000.0,Full,,,
Action,Jean-Claude Van Damme,Deran Sarafian,Pathé Pictures International,117,13.91,5.4,16853487.0,4000000.0,Full,,,
Action,Jean-Claude Van Damme,Jean-Claude Van Damme,Kings Road Entertainment,257,6.94,6.3,14697005.0,1500000.0,Full,,,
Action,Jean-Claude Van Damme,Jean-Claude Van Damme,Universal Pictures,126,7.94,5.3,57400547.0,30000000.0,Full,,,
Action,Jean-Claude Van Damme,John Woo,Universal Pictures,237,7.83,6.1,74189677.0,18000000.0,Full,,,
Action,Jean-Claude Van Damme,Mic Rodgers,TriStar Pictures,138,7.81,4.2,10667893.0,45000000.0,Full,,,
Action,Jean-Claude Van Damme,Newt Arnold,Cannon Films,370,8.82,6.6,11806119.0,1500000.0,Full,,,
Action,Jean-Claude Van Damme,Peter Hyams,Universal Pictures,174,5.23,5.5,64350171.0,35000000.0,Full,,,
Action,Jean-Claude Van Damme,Ringo Lam,Columbia Pictures,104,7.37,5.3,51702483.0,25000000.0,Full,,,
Action,Jean-Claude Van Damme,Sheldon Lettich,Universal Pictures,179,4.62,5.9,24078196.0,6000000.0,Full,,,
Action,Jean-Claude Van Damme,Steven E. de Souza,Universal Pictures,330,13.58,4.1,99423521.0,35000000.0,Full,,,
Action,Jeff Bridges,John Carpenter,Columbia Pictures,219,9.76,6.6,28744356.0,22000000.0,Full,,,
Action,Jeff Bridges,John Guillermin,De Laurentiis Entertainment Group (DEG),29,2.66,4.6,4711220.0,10000000.0,Full,,,
Action,Jeff Bridges,Ridley Scott,Hollywood Pictures,86,9.57,6.3,10300000.0,38000000.0,Full,,,
Action,Jeff Bridges,Robert Benton,TriStar Pictures,21,7.57,5.5,5669831.0,12000000.0,Full,,,
Action,Jeff Speakman,Mark DiSalle,Paramount Pictures,25,1.63,6.0,14061361.0,10000000.0,Full,,,
Action,Jeffrey Dean Morgan,Sylvain White,DC Comics,522,12.8,6.2,23580000.0,25000000.0,Full,,,
Action,Jeffrey Falcon,Lance Mungia,HSX Films,36,2.74,5.8,124494.0,2000000.0,Full,,,
Action,Jennifer Garner,Rob Bowman,Twentieth Century Fox Film Corporation,590,13.8,4.9,56681566.0,43000000.0,Full,,,
Action,Jennifer Jason Leigh,David Cronenberg,Alliance Atlantis Communications,487,11.45,6.7,2856712.0,15000000.0,Full,,,
Action,Jennifer Lawrence,Francis Lawrence,Studio Babelsberg,4117,26.63,6.6,653428261.0,160000000.0,Full,,,
Action,Jeremy Renner,Taylor Sheridan,Thunder Road Pictures,181,40.8,7.4,184770205.0,11000000.0,Full,,,
Action,Jeremy Renner,Tony Gilroy,Universal Pictures,2683,14.89,6.0,276572938.0,130000000.0,Full,,,
Action,Jesse Eisenberg,Jon M. Chu,Summit Entertainment,3362,39.54,6.7,334901337.0,90000000.0,Full,,,
Action,Jesse Eisenberg,Ruben Fleischer,Columbia Pictures,537,9.76,5.6,40547440.0,28000000.0,Full,,,
Action,Jessica Alba,Robert Rodriguez,Dimension Films,2755,15.01,7.2,158733820.0,40000000.0,Full,,,
Action,Jet Li,Andrzej Bartkowiak,Silver Pictures,288,8.37,5.9,73763159.0,25000000.0,Full,,,
Action,Jet Li,Chris Nahon,Twentieth Century Fox Film Corporation,304,7.64,6.4,64437847.0,25000000.0,Full,,,
Action,Jet Li,James Wong,Columbia Pictures,445,9.77,5.7,72700000.0,49000000.0,Full,,,
Action,Jet Li,Louis Leterrier,Canal Plus,531,7.91,6.6,50871113.0,45000000.0,Full,,,
Action,Jet Li,Philip G. Atwell,Mosaic Media Group,422,12.08,6.0,40452643.0,25000000.0,Full,,,
Action,Jim Belushi,Rod Daniel,Universal Pictures,209,5.77,5.5,78247647.0,17000000.0,Full,,,
Action,Jim Caviezel,Kevin Reynolds,Spyglass Entertainment,463,10.77,7.3,75395048.0,35000000.0,Full,,,
Action,Joe Mantegna,Patrick Read Johnson,Twentieth Century Fox Film Corporation,281,12.51,5.8,16671505.0,50000000.0,Full,,,
Action,Joel Kinnaman,José Padilha,Columbia Pictures,2385,10.25,5.7,242688965.0,120000000.0,Full,,,
Action,John Candy,Mark L. Lester,Columbia Pictures,46,5.04,5.3,15945534.0,12000000.0,Full,,,
Action,John Candy,Michael Moore,PolyGram Filmed Entertainment,57,5.39,5.9,178104.0,11000000.0,Full,,,
Action,John Cena,John Bonito,Twentieth Century Fox Film Corporation,165,6.68,5.0,22165608.0,20000000.0,Full,,,
Action,John Cena,Renny Harlin,The Mark Gordon Company,223,13.59,5.7,17280326.0,20000000.0,Full,,,
Action,John Cusack,Joshua Seftel,Unknown,86,4.8,5.6,1296184.0,5000000.0,Full,,,
Action,John Cusack,Roland Emmerich,Columbia Pictures,4994,16.7,5.6,769653595.0,200000000.0,Full,,,
Action,John Leguizamo,Franc. Reyes,Universal Studios,33,2.15,6.4,18591272.0,4000000.0,Full,,,
Action,John Neville,Terry Gilliam,Columbia Pictures Corporation,185,7.75,6.9,8083123.0,46630000.0,Full,,,
Action,John Savage,Charles Jarrott,Unknown,1,1.7,5.0,6892098.0,10000000.0,Full,,,
Action,John Travolta,Costa-Gavras,Warner Bros.,81,4.91,5.9,10541523.0,50000000.0,Full,,,
Action,John Travolta,Dominic Sena,Village Roadshow Pictures,946,9.65,6.1,147080413.0,102000000.0,Full,,,
Action,John Travolta,John McTiernan,Intermedia Films,290,14.33,6.2,42792561.0,50000000.0,Full,,,
Action,John Travolta,John Woo,Paramount Pictures,1612,11.47,6.8,245676146.0,80000000.0,Full,,,
Action,John Travolta,John Woo,Twentieth Century Fox Film Corporation,459,14.96,5.7,150270147.0,50000000.0,Full,,,
Action,John Travolta,Pierre Morel,Apipoulaï,684,6.89,6.2,52826594.0,52000000.0,Full,,,
Action,John Travolta,Roger Christian,Franchise Pictures,259,5.28,3.0,21400000.0,44000000.0,Full,,,
Action,John Turturro,David Salle,October Films,4,0.74,6.1,389503.0,4000000.0,Full,,,
Action,Johnny Depp,Florian Henckel von Donnersmarck,Columbia Pictures,1744,12.85,6.0,278731369.0,100000000.0,Full,,,
Action,Johnny Depp,Gore Verbinski,Walt Disney Pictures,2361,12.73,5.9,89289910.0,255000000.0,Full,,,
Action,Johnny Knoxville,Jay Chandrasekhar,Village Roadshow Pictures,321,9.04,5.1,110803676.0,50000000.0,Full,,,
Action,Johnny Knoxville,Jeff Tremaine,Paramount Pictures,306,7.92,6.4,72778712.0,11000000.0,Full,,,
Action,Johnny Yong Bosch,Shuki Levy,Twentieth Century Fox Film Corporation,60,5.44,4.6,17979739.0,10000000.0,Full,,,
Action,Jon Voight,Andrei Konchalovsky,Cannon Group,129,15.24,7.0,7936012.0,9000000.0,Full,,,
Action,Jonny Lee Miller,Iain Softley,United Artists,406,14.81,6.2,7563728.0,20000000.0,Full,,,
Action,Jordan Peele,Peter Atencio,New Line Cinema,434,7.94,6.0,20566327.0,15000000.0,Full,,,
Action,Joseph Gordon-Levitt,Rian Johnson,Endgame Entertainment,4777,12.73,6.6,47042000.0,30000000.0,Full,,,
Action,Josh Brolin,Jimmy Hayward,Warner Bros.,427,9.48,4.5,10539000.0,47000000.0,Full,,,
Action,Josh Duhamel,Trey Nelson,Unknown,48,3.99,5.8,25000.0,25000.0,Full,,,
Action,Josh Hartnett,Ridley Scott,Jerry Bruckheimer Films,1832,10.06,7.2,172989651.0,92000000.0,Full,,,
Action,Josh Lucas,Rob Cohen,Laura Ziskin Productions,341,13.89,4.9,76932943.0,135000000.0,Full,,,
Action,Jude Law,Miguel Sapochnik,Universal Pictures,627,7.5,6.2,18409891.0,32000000.0,Full,,,
Action,Julia Dietze,Timo Vuorensola,Blind Spot Pictures Oy,563,19.56,5.6,8135031.0,7500000.0,Full,,,
Action,Justin Timberlake,Andrew Niccol,Regency Enterprises,3512,10.32,6.7,173930596.0,40000000.0,Full,,,
Action,Justin Whalin,Courtney Solomon,New Line Cinema,159,4.88,3.9,15185241.0,35000000.0,Full,,,
Action,Jürgen Prochnow,Wolfgang Petersen,Radiant Film GmbH,623,8.8,7.9,85000000.0,14000000.0,Full,,,
Action,Kajol,Kunal Kohli,Yash Raj Films,53,3.0,6.7,22175908.0,5300000.0,Full,,,
Action,Kal Penn,Jason Friedberg,Twentieth Century Fox Film Corporation,334,5.55,3.2,86865564.0,20000000.0,Full,,,
Action,Kamal Haasan,Kamal Haasan,Aascar Films,25,1.54,5.5,51000000.0,17000000.0,Full,,,
Action,Kari Hietalahti,Aleksi Mäkelä,Unknown,8,0.47,5.6,532269.0,1800000.0,Full,,,
Action,Karl Urban,Pete Travis,DNA Films,1971,12.15,6.6,41037742.0,50000000.0,Full,,,
Action,Kate Beckinsale,Anna Foerster,Lakeshore Entertainment,1619,20.03,5.2,81093313.0,35000000.0,Full,,,
Action,Kate Beckinsale,Dominic Sena,StudioCanal,225,7.76,5.3,12206028.0,40000000.0,Full,,,
Action,Katherine Heigl,Julie Anne Robinson,Lakeshore Entertainment,392,6.32,5.3,36893721.0,40000000.0,Full,,,
